ConsumerID,Choice,d1,d2,x1,x2
1003,2,28,1,1.2,3.5
1004,3,37,1,1.4,2
1005,3,52,0,1.4,2
1006,3,22,0,1.4,2
1007,2,60,0,1.2,3.5
1008,2,57,1,1.2,3.5
1009,3,46,1,1.4,2
1010,3,44,0,1.4,2
1011,3,51,0,1.4,2
1012,2,27,0,1.2,3.5
1013,3,31,0,1.4,2
1014,1,23,0,1,5
1015,1,24,0,1,5
1016,3,50,1,1.4,2
1017,0,25,1,0,0
1018,2,41,0,1.2,3.5
1019,3,29,1,1.4,2
1020,2,34,0,1.2,3.5
1021,1,34,0,1,5
1022,3,27,1,1.4,2
1023,0,28,1,0,0
1024,3,36,0,1.4,2
1025,1,24,0,1,5
1026,3,44,0,1.4,2
1027,3,29,1,1.4,2
1028,3,58,0,1.4,2
1029,3,54,0,1.4,2
1030,3,28,0,1.4,2
1031,3,47,1,1.4,2
1032,2,58,0,1.2,3.5
1033,1,24,0,1,5
1034,3,44,0,1.4,2
1035,3,27,0,1.4,2
1036,3,60,1,1.4,2
1037,3,60,1,1.4,2
1038,3,55,0,1.4,2
1039,2,38,1,1.2,3.5
1040,2,40,0,1.2,3.5
1041,3,38,1,1.4,2
1042,3,57,1,1.4,2
1043,3,22,0,1.4,2
1044,3,25,0,1.4,2
1045,3,29,1,1.4,2
1046,3,56,0,1.4,2
1047,3,24,1,1.4,2
1048,2,27,0,1.2,3.5
1049,3,34,1,1.4,2
1050,3,39,0,1.4,2
1051,3,48,1,1.4,2
1052,0,36,1,0,0
1053,3,55,0,1.4,2
1054,2,35,1,1.2,3.5
1055,2,50,1,1.2,3.5
1056,0,21,1,0,0
1057,3,39,1,1.4,2
1058,3,58,1,1.4,2
1059,3,50,1,1.4,2
1060,3,52,0,1.4,2
1061,2,44,0,1.2,3.5
1062,3,60,1,1.4,2
1063,3,55,0,1.4,2
1064,1,22,0,1,5
1065,2,32,1,1.2,3.5
1066,2,22,0,1.2,3.5
1067,3,46,0,1.4,2
1068,2,47,1,1.2,3.5
1069,1,42,0,1,5
1070,3,21,0,1.4,2
1071,0,31,1,0,0
1072,3,29,1,1.4,2
1073,2,33,1,1.2,3.5
1074,3,41,0,1.4,2
1075,2,49,1,1.2,3.5
1076,3,53,1,1.4,2
1077,3,52,0,1.4,2
1078,0,27,1,0,0
1079,3,47,0,1.4,2
1080,3,57,1,1.4,2
1081,2,40,0,1.2,3.5
1082,3,60,1,1.4,2
1083,3,46,1,1.4,2
1084,3,53,1,1.4,2
1085,2,26,0,1.2,3.5
1086,2,58,0,1.2,3.5
1087,3,36,0,1.4,2
1088,3,47,0,1.4,2
1089,0,29,1,0,0
1090,0,25,1,0,0
1091,0,30,1,0,0
1092,1,26,0,1,5
1093,3,27,1,1.4,2
1094,3,40,1,1.4,2
1095,3,39,0,1.4,2
1096,0,50,1,0,0
1097,2,44,0,1.2,3.5
1098,3,34,1,1.4,2
1099,3,38,1,1.4,2
1100,0,22,0,0,0
1101,2,32,1,1.2,3.5
1102,3,33,1,1.4,2
1103,2,23,0,1.2,3.5
1104,3,39,1,1.4,2
1105,3,32,1,1.4,2
1106,2,39,0,1.2,3.5
1107,3,27,0,1.4,2
1108,3,52,1,1.4,2
1109,2,60,0,1.2,3.5
1110,3,46,0,1.4,2
1111,2,25,0,1.2,3.5
1112,3,34,1,1.4,2
1113,3,54,1,1.4,2
1114,3,59,1,1.4,2
1115,0,26,1,0,0
1116,0,33,1,0,0
1117,2,25,1,1.2,3.5
1118,3,41,0,1.4,2
1119,0,36,1,0,0
1120,2,47,1,1.2,3.5
1121,3,47,0,1.4,2
1122,1,45,0,1,5
1123,0,33,1,0,0
1124,3,36,0,1.4,2
1125,3,31,1,1.4,2
1126,2,25,0,1.2,3.5
1127,3,23,0,1.4,2
1128,3,47,1,1.4,2
1129,3,48,1,1.4,2
1130,2,57,0,1.2,3.5
1131,3,29,0,1.4,2
1132,2,35,0,1.2,3.5
1133,1,27,0,1,5
1134,3,56,0,1.4,2
1135,3,33,1,1.4,2
1136,3,38,0,1.4,2
1137,3,44,0,1.4,2
1138,2,26,0,1.2,3.5
1139,3,55,0,1.4,2
1140,2,48,1,1.2,3.5
1141,3,36,1,1.4,2
1142,3,53,0,1.4,2
1143,3,53,0,1.4,2
1144,3,42,1,1.4,2
1145,0,24,1,0,0
1146,2,57,0,1.2,3.5
1147,3,49,1,1.4,2
1148,2,27,0,1.2,3.5
1149,2,21,0,1.2,3.5
1150,0,25,1,0,0
1151,3,49,1,1.4,2
1152,3,57,0,1.4,2
1153,3,27,1,1.4,2
1154,3,38,0,1.4,2
1155,2,32,1,1.2,3.5
1156,2,25,0,1.2,3.5
1157,3,26,0,1.4,2
1158,3,40,0,1.4,2
1159,0,21,1,0,0
1160,3,40,1,1.4,2
1161,2,38,0,1.2,3.5
1162,2,54,0,1.2,3.5
1163,0,42,1,0,0
1164,3,46,1,1.4,2
1165,3,54,1,1.4,2
1166,3,30,1,1.4,2
1167,3,32,0,1.4,2
1168,3,53,1,1.4,2
1169,3,27,0,1.4,2
1170,1,59,0,1,5
1171,0,31,1,0,0
1172,3,25,0,1.4,2
1173,3,39,1,1.4,2
1174,3,32,1,1.4,2
1175,3,37,0,1.4,2
1176,2,21,0,1.2,3.5
1177,2,40,0,1.2,3.5
1178,3,57,1,1.4,2
1179,0,21,1,0,0
1180,2,54,0,1.2,3.5
1181,2,51,0,1.2,3.5
1182,2,45,0,1.2,3.5
1183,3,21,1,1.4,2
1184,3,22,1,1.4,2
1185,3,31,1,1.4,2
1186,3,55,1,1.4,2
1187,2,38,1,1.2,3.5
1188,3,51,1,1.4,2
1189,3,35,0,1.4,2
1190,3,49,0,1.4,2
1191,2,30,0,1.2,3.5
1192,3,32,1,1.4,2
1193,3,51,1,1.4,2
1194,3,25,0,1.4,2
1195,3,36,0,1.4,2
1196,3,32,1,1.4,2
1197,3,47,0,1.4,2
1198,3,40,1,1.4,2
1199,0,27,1,0,0
1200,3,30,1,1.4,2
1201,3,37,1,1.4,2
1202,2,52,1,1.2,3.5
1203,3,40,1,1.4,2
1204,3,56,1,1.4,2
1205,3,31,1,1.4,2
1206,0,29,1,0,0
1207,3,42,1,1.4,2
1208,1,23,0,1,5
1209,3,37,0,1.4,2
1210,2,53,1,1.2,3.5
1211,3,58,1,1.4,2
1212,3,59,0,1.4,2
1213,3,42,0,1.4,2
1214,3,21,1,1.4,2
1215,3,34,1,1.4,2
1216,3,27,0,1.4,2
1217,3,41,1,1.4,2
1218,2,47,0,1.2,3.5
1219,3,21,0,1.4,2
1220,3,46,1,1.4,2
1221,3,32,0,1.4,2
1222,0,22,0,0,0
1223,2,31,0,1.2,3.5
1224,3,41,1,1.4,2
1225,2,39,1,1.2,3.5
1226,3,53,0,1.4,2
1227,3,37,1,1.4,2
1228,3,32,0,1.4,2
1229,3,48,1,1.4,2
1230,0,23,1,0,0
1231,3,54,1,1.4,2
1232,3,34,0,1.4,2
1233,3,21,1,1.4,2
1234,3,36,0,1.4,2
1235,3,49,0,1.4,2
1236,3,44,0,1.4,2
1237,0,27,1,0,0
1238,3,55,1,1.4,2
1239,3,51,1,1.4,2
1240,3,43,0,1.4,2
1241,3,55,1,1.4,2
1242,3,53,0,1.4,2
1243,3,52,0,1.4,2
1244,2,30,0,1.2,3.5
1245,3,46,0,1.4,2
1246,2,23,0,1.2,3.5
1247,3,57,1,1.4,2
1248,1,32,0,1,5
1249,3,41,1,1.4,2
1250,3,44,1,1.4,2
1251,1,27,0,1,5
1252,3,53,1,1.4,2
1253,3,36,1,1.4,2
1254,3,35,1,1.4,2
1255,1,40,0,1,5
1256,0,22,1,0,0
1257,3,38,1,1.4,2
1258,3,31,1,1.4,2
1259,3,31,1,1.4,2
1260,1,38,0,1,5
1261,2,50,0,1.2,3.5
1262,3,37,0,1.4,2
1263,3,29,1,1.4,2
1264,1,35,0,1,5
1265,2,60,1,1.2,3.5
1266,1,54,0,1,5
1267,3,33,1,1.4,2
1268,3,57,0,1.4,2
1269,3,60,1,1.4,2
1270,2,43,0,1.2,3.5
1271,3,21,1,1.4,2
1272,3,46,1,1.4,2
1273,3,53,0,1.4,2
1274,3,59,1,1.4,2
1275,0,21,1,0,0
1276,3,46,1,1.4,2
1277,3,39,0,1.4,2
1278,3,45,0,1.4,2
1279,2,24,0,1.2,3.5
1280,0,30,1,0,0
1281,0,33,1,0,0
1282,3,51,1,1.4,2
1283,3,34,1,1.4,2
1284,3,40,1,1.4,2
1285,3,56,1,1.4,2
1286,3,46,1,1.4,2
1287,3,23,0,1.4,2
1288,3,44,0,1.4,2
1289,3,39,1,1.4,2
1290,3,60,1,1.4,2
1291,0,26,1,0,0
1292,3,48,1,1.4,2
1293,1,54,0,1,5
1294,1,36,0,1,5
1295,3,45,0,1.4,2
1296,3,21,0,1.4,2
1297,3,32,1,1.4,2
1298,3,51,0,1.4,2
1299,0,47,1,0,0
1300,2,60,1,1.2,3.5
1301,3,40,0,1.4,2
1302,3,60,1,1.4,2
1303,0,28,1,0,0
1304,2,53,0,1.2,3.5
1305,3,29,1,1.4,2
1306,3,50,1,1.4,2
1307,1,21,0,1,5
1308,1,30,0,1,5
1309,1,38,1,1,5
1310,2,53,0,1.2,3.5
1311,3,54,1,1.4,2
1312,3,26,0,1.4,2
1313,3,33,1,1.4,2
1314,3,59,0,1.4,2
1315,3,48,0,1.4,2
1316,3,52,0,1.4,2
1317,3,44,1,1.4,2
1318,3,52,1,1.4,2
1319,3,46,1,1.4,2
1320,3,57,0,1.4,2
1321,1,47,0,1,5
1322,3,55,1,1.4,2
1323,3,57,0,1.4,2
1324,0,28,1,0,0
1325,3,56,1,1.4,2
1326,2,48,0,1.2,3.5
1327,3,48,0,1.4,2
1328,3,47,1,1.4,2
1329,2,43,1,1.2,3.5
1330,3,55,1,1.4,2
1331,1,48,0,1,5
1332,2,45,0,1.2,3.5
1333,3,54,1,1.4,2
1334,3,58,1,1.4,2
1335,2,27,1,1.2,3.5
1336,1,22,0,1,5
1337,3,40,0,1.4,2
1338,0,46,1,0,0
1339,3,60,1,1.4,2
1340,3,33,1,1.4,2
1341,3,39,1,1.4,2
1342,3,54,1,1.4,2
1343,2,37,0,1.2,3.5
1344,3,40,0,1.4,2
1345,3,37,1,1.4,2
1346,3,56,1,1.4,2
1347,3,56,0,1.4,2
1348,3,29,0,1.4,2
1349,1,41,0,1,5
1350,3,49,0,1.4,2
1351,3,53,0,1.4,2
1352,3,27,1,1.4,2
1353,3,41,1,1.4,2
1354,3,42,1,1.4,2
1355,3,38,0,1.4,2
1356,3,45,0,1.4,2
1357,2,42,0,1.2,3.5
1358,0,22,1,0,0
1359,3,44,1,1.4,2
1360,2,23,0,1.2,3.5
1361,3,43,1,1.4,2
1362,3,42,1,1.4,2
1363,3,56,1,1.4,2
1364,3,22,1,1.4,2
1365,3,41,1,1.4,2
1366,3,25,0,1.4,2
1367,2,59,0,1.2,3.5
1368,2,54,1,1.2,3.5
1369,3,47,1,1.4,2
1370,3,34,0,1.4,2
1371,0,23,1,0,0
1372,0,40,1,0,0
1373,0,30,1,0,0
1374,3,58,1,1.4,2
1375,1,47,1,1,5
1376,1,36,0,1,5
1377,2,30,0,1.2,3.5
1378,3,37,1,1.4,2
1379,2,57,1,1.2,3.5
1380,3,40,0,1.4,2
1381,3,30,0,1.4,2
1382,3,31,1,1.4,2
1383,2,47,0,1.2,3.5
1384,3,54,0,1.4,2
1385,3,52,1,1.4,2
1386,2,42,1,1.2,3.5
1387,3,57,1,1.4,2
1388,3,32,1,1.4,2
1389,3,45,1,1.4,2
1390,3,37,0,1.4,2
1391,3,42,0,1.4,2
1392,3,39,0,1.4,2
1393,0,23,1,0,0
1394,3,39,1,1.4,2
1395,1,31,0,1,5
1396,3,59,0,1.4,2
1397,2,50,0,1.2,3.5
1398,0,23,1,0,0
1399,3,38,0,1.4,2
1400,3,49,0,1.4,2
1401,2,43,0,1.2,3.5
1402,0,27,1,0,0
1403,3,51,0,1.4,2
1404,3,23,0,1.4,2
1405,3,21,0,1.4,2
1406,3,56,1,1.4,2
1407,2,24,0,1.2,3.5
1408,1,35,0,1,5
1409,3,52,0,1.4,2
1410,2,24,0,1.2,3.5
1411,3,40,0,1.4,2
1412,3,35,0,1.4,2
1413,3,51,0,1.4,2
1414,3,54,1,1.4,2
1415,2,42,1,1.2,3.5
1416,0,22,1,0,0
1417,3,31,0,1.4,2
1418,3,26,1,1.4,2
1419,3,46,1,1.4,2
1420,2,43,0,1.2,3.5
1421,3,36,1,1.4,2
1422,3,32,1,1.4,2
1423,3,40,0,1.4,2
1424,3,44,1,1.4,2
1425,0,37,1,0,0
1426,3,36,1,1.4,2
1427,3,24,0,1.4,2
1428,3,42,1,1.4,2
1429,3,33,1,1.4,2
1430,3,25,0,1.4,2
1431,2,59,0,1.2,3.5
1432,3,54,1,1.4,2
1433,3,53,0,1.4,2
1434,3,22,0,1.4,2
1435,2,39,0,1.2,3.5
1436,2,47,0,1.2,3.5
1437,3,47,1,1.4,2
1438,3,54,1,1.4,2
1439,3,44,0,1.4,2
1440,3,43,0,1.4,2
1441,3,36,1,1.4,2
1442,1,23,0,1,5
1443,0,23,1,0,0
1444,0,50,1,0,0
1445,3,52,1,1.4,2
1446,0,29,1,0,0
1447,1,22,0,1,5
1448,3,46,0,1.4,2
1449,2,44,0,1.2,3.5
1450,3,58,1,1.4,2
1451,3,53,1,1.4,2
1452,2,46,0,1.2,3.5
1453,3,60,1,1.4,2
1454,0,38,1,0,0
1455,3,58,0,1.4,2
1456,1,40,0,1,5
1457,2,39,1,1.2,3.5
1458,0,23,1,0,0
1459,3,24,1,1.4,2
1460,2,51,1,1.2,3.5
1461,3,46,0,1.4,2
1462,3,44,1,1.4,2
1463,3,59,1,1.4,2
1464,3,28,1,1.4,2
1465,0,21,0,0,0
1466,3,50,1,1.4,2
1467,2,46,0,1.2,3.5
1468,0,27,0,0,0
1469,0,23,1,0,0
1470,3,39,0,1.4,2
1471,2,21,0,1.2,3.5
1472,2,52,1,1.2,3.5
1473,3,46,0,1.4,2
1474,3,30,0,1.4,2
1475,3,34,0,1.4,2
1476,3,31,1,1.4,2
1477,3,31,0,1.4,2
1478,1,39,0,1,5
1479,3,29,1,1.4,2
1480,3,60,1,1.4,2
1481,3,34,0,1.4,2
1482,3,55,1,1.4,2
1483,3,59,0,1.4,2
1484,3,26,0,1.4,2
1485,3,37,0,1.4,2
1486,3,29,0,1.4,2
1487,3,33,1,1.4,2
1488,0,21,1,0,0
1489,3,44,1,1.4,2
1490,3,41,0,1.4,2
1491,3,45,0,1.4,2
1492,2,56,1,1.2,3.5
1493,3,46,1,1.4,2
1494,3,57,1,1.4,2
1495,2,32,0,1.2,3.5
1496,3,47,0,1.4,2
1497,2,45,0,1.2,3.5
1498,0,36,1,0,0
1499,2,27,0,1.2,3.5
1500,3,42,1,1.4,2
1501,3,57,1,1.4,2
1502,2,51,0,1.2,3.5
1503,3,52,0,1.4,2
1504,3,51,0,1.4,2
1505,2,34,0,1.2,3.5
1506,3,23,1,1.4,2
1507,3,57,1,1.4,2
1508,0,22,1,0,0
1509,3,31,1,1.4,2
1510,1,33,0,1,5
1511,2,23,0,1.2,3.5
1512,0,54,1,0,0
1513,3,38,1,1.4,2
1514,0,21,1,0,0
1515,1,31,0,1,5
1516,3,42,0,1.4,2
1517,3,57,1,1.4,2
1518,3,21,0,1.4,2
1519,3,54,0,1.4,2
1520,3,57,1,1.4,2
1521,3,47,1,1.4,2
1522,2,59,0,1.2,3.5
1523,3,58,1,1.4,2
1524,3,51,1,1.4,2
1525,1,23,0,1,5
1526,3,46,0,1.4,2
1527,3,38,1,1.4,2
1528,3,42,1,1.4,2
1529,3,32,0,1.4,2
1530,3,39,1,1.4,2
1531,3,41,1,1.4,2
1532,3,29,1,1.4,2
1533,3,52,0,1.4,2
1534,2,27,1,1.2,3.5
1535,3,48,1,1.4,2
1536,3,54,0,1.4,2
1537,3,57,1,1.4,2
1538,0,24,0,0,0
1539,1,46,1,1,5
1540,3,39,0,1.4,2
1541,3,32,1,1.4,2
1542,0,23,1,0,0
1543,2,35,0,1.2,3.5
1544,3,59,0,1.4,2
1545,3,38,1,1.4,2
1546,2,46,0,1.2,3.5
1547,3,34,1,1.4,2
1548,3,42,0,1.4,2
1549,2,38,0,1.2,3.5
1550,3,48,1,1.4,2
1551,3,60,1,1.4,2
1552,3,59,1,1.4,2
1553,3,33,0,1.4,2
1554,3,28,1,1.4,2
1555,3,55,0,1.4,2
1556,3,42,0,1.4,2
1557,3,56,0,1.4,2
1558,3,60,1,1.4,2
1559,2,22,0,1.2,3.5
1560,3,36,0,1.4,2
1561,3,40,0,1.4,2
1562,3,53,1,1.4,2
1563,3,43,0,1.4,2
1564,3,48,1,1.4,2
1565,3,56,1,1.4,2
1566,1,35,0,1,5
1567,2,49,1,1.2,3.5
1568,3,51,0,1.4,2
1569,3,30,1,1.4,2
1570,3,41,1,1.4,2
1571,3,31,0,1.4,2
1572,3,21,0,1.4,2
1573,3,55,1,1.4,2
1574,0,47,1,0,0
1575,1,56,1,1,5
1576,1,58,1,1,5
1577,2,38,0,1.2,3.5
1578,2,42,0,1.2,3.5
1579,3,33,1,1.4,2
1580,1,48,0,1,5
1581,3,59,0,1.4,2
1582,2,48,0,1.2,3.5
1583,1,53,0,1,5
1584,3,56,0,1.4,2
1585,3,55,1,1.4,2
1586,0,23,1,0,0
1587,2,51,0,1.2,3.5
1588,3,39,0,1.4,2
1589,3,59,0,1.4,2
1590,3,39,0,1.4,2
1591,0,22,1,0,0
1592,0,25,1,0,0
1593,1,29,0,1,5
1594,3,52,1,1.4,2
1595,3,30,0,1.4,2
1596,3,57,1,1.4,2
1597,1,36,0,1,5
1598,2,41,0,1.2,3.5
1599,3,36,1,1.4,2
1600,3,49,1,1.4,2
1601,3,57,1,1.4,2
1602,3,47,0,1.4,2
1603,3,40,0,1.4,2
1604,3,52,0,1.4,2
1605,0,21,0,0,0
1606,3,57,1,1.4,2
1607,0,26,1,0,0
1608,3,51,1,1.4,2
1609,3,21,0,1.4,2
1610,0,27,1,0,0
1611,1,22,0,1,5
1612,2,34,0,1.2,3.5
1613,3,54,1,1.4,2
1614,3,52,0,1.4,2
1615,1,40,0,1,5
1616,3,36,0,1.4,2
1617,2,37,0,1.2,3.5
1618,3,55,1,1.4,2
1619,2,38,0,1.2,3.5
1620,3,59,1,1.4,2
1621,3,49,1,1.4,2
1622,1,56,0,1,5
1623,2,27,0,1.2,3.5
1624,0,33,1,0,0
1625,3,54,1,1.4,2
1626,3,32,1,1.4,2
1627,2,54,0,1.2,3.5
1628,2,56,0,1.2,3.5
1629,3,26,1,1.4,2
1630,3,49,1,1.4,2
1631,3,27,1,1.4,2
1632,1,25,0,1,5
1633,3,59,1,1.4,2
1634,0,21,1,0,0
1635,2,29,0,1.2,3.5
1636,2,27,0,1.2,3.5
1637,3,56,1,1.4,2
1638,3,33,1,1.4,2
1639,1,57,0,1,5
1640,3,60,0,1.4,2
1641,3,22,0,1.4,2
1642,3,31,0,1.4,2
1643,3,21,1,1.4,2
1644,2,30,0,1.2,3.5
1645,3,54,0,1.4,2
1646,3,43,1,1.4,2
1647,3,27,0,1.4,2
1648,3,29,1,1.4,2
1649,3,47,1,1.4,2
1650,3,33,1,1.4,2
1651,3,34,1,1.4,2
1652,3,34,1,1.4,2
1653,3,33,0,1.4,2
1654,1,30,0,1,5
1655,1,30,0,1,5
1656,0,30,1,0,0
1657,3,40,1,1.4,2
1658,3,48,0,1.4,2
1659,3,55,1,1.4,2
1660,0,28,1,0,0
1661,2,36,1,1.2,3.5
1662,3,42,1,1.4,2
1663,2,30,0,1.2,3.5
1664,1,45,0,1,5
1665,2,31,0,1.2,3.5
1666,0,36,1,0,0
1667,3,37,1,1.4,2
1668,3,29,1,1.4,2
1669,3,40,0,1.4,2
1670,3,41,1,1.4,2
1671,0,31,1,0,0
1672,3,38,0,1.4,2
1673,0,26,0,0,0
1674,3,47,0,1.4,2
1675,3,42,0,1.4,2
1676,0,44,1,0,0
1677,1,30,0,1,5
1678,0,40,1,0,0
1679,3,27,0,1.4,2
1680,0,25,1,0,0
1681,3,52,0,1.4,2
1682,3,36,0,1.4,2
1683,2,40,0,1.2,3.5
1684,2,33,0,1.2,3.5
1685,3,36,1,1.4,2
1686,2,36,0,1.2,3.5
1687,0,50,1,0,0
1688,3,40,0,1.4,2
1689,3,47,1,1.4,2
1690,3,45,1,1.4,2
1691,2,49,0,1.2,3.5
1692,3,54,0,1.4,2
1693,3,25,0,1.4,2
1694,3,59,1,1.4,2
1695,3,29,0,1.4,2
1696,3,22,0,1.4,2
1697,3,56,0,1.4,2
1698,3,24,0,1.4,2
1699,3,25,0,1.4,2
1700,0,29,0,0,0
1701,3,54,0,1.4,2
1702,2,31,1,1.2,3.5
1703,3,21,0,1.4,2
1704,3,52,1,1.4,2
1705,1,23,1,1,5
1706,2,45,1,1.2,3.5
1707,2,25,0,1.2,3.5
1708,3,30,1,1.4,2
1709,1,36,0,1,5
1710,3,53,0,1.4,2
1711,3,49,1,1.4,2
1712,3,51,0,1.4,2
1713,3,59,1,1.4,2
1714,2,51,0,1.2,3.5
1715,3,59,0,1.4,2
1716,0,32,1,0,0
1717,3,47,1,1.4,2
1718,2,55,0,1.2,3.5
1719,0,23,1,0,0
1720,3,41,0,1.4,2
1721,3,30,1,1.4,2
1722,3,52,0,1.4,2
1723,3,34,0,1.4,2
1724,2,22,0,1.2,3.5
1725,3,56,1,1.4,2
1726,3,50,1,1.4,2
1727,3,36,0,1.4,2
1728,3,60,0,1.4,2
1729,3,52,0,1.4,2
1730,3,32,1,1.4,2
1731,0,22,1,0,0
1732,3,57,1,1.4,2
1733,3,46,1,1.4,2
1734,3,38,1,1.4,2
1735,3,22,0,1.4,2
1736,3,25,0,1.4,2
1737,3,54,1,1.4,2
1738,3,39,1,1.4,2
1739,3,48,0,1.4,2
1740,2,53,0,1.2,3.5
1741,3,33,1,1.4,2
1742,3,33,0,1.4,2
1743,3,44,1,1.4,2
1744,1,49,0,1,5
1745,0,22,1,0,0
1746,3,30,0,1.4,2
1747,3,41,0,1.4,2
1748,1,30,0,1,5
1749,2,37,0,1.2,3.5
1750,2,60,0,1.2,3.5
1751,3,58,0,1.4,2
1752,2,49,1,1.2,3.5
1753,1,39,0,1,5
1754,3,52,1,1.4,2
1755,3,22,0,1.4,2
1756,3,43,1,1.4,2
1757,2,55,0,1.2,3.5
1758,3,37,0,1.4,2
1759,3,50,1,1.4,2
1760,3,21,0,1.4,2
1761,3,31,0,1.4,2
1762,3,50,0,1.4,2
1763,3,31,0,1.4,2
1764,0,30,1,0,0
1765,2,30,0,1.2,3.5
1766,0,22,1,0,0
1767,3,42,1,1.4,2
1768,3,35,1,1.4,2
1769,3,46,1,1.4,2
1770,3,33,1,1.4,2
1771,1,54,0,1,5
1772,3,37,1,1.4,2
1773,2,29,0,1.2,3.5
1774,3,45,0,1.4,2
1775,2,36,0,1.2,3.5
1776,2,30,0,1.2,3.5
1777,0,29,1,0,0
1778,0,21,1,0,0
1779,1,32,0,1,5
1780,3,51,1,1.4,2
1781,3,36,0,1.4,2
1782,3,35,0,1.4,2
1783,0,21,1,0,0
1784,2,34,0,1.2,3.5
1785,3,24,1,1.4,2
1786,3,39,0,1.4,2
1787,2,33,0,1.2,3.5
1788,3,57,0,1.4,2
1789,3,43,0,1.4,2
1790,0,33,1,0,0
1791,3,22,0,1.4,2
1792,0,22,1,0,0
1793,3,50,0,1.4,2
1794,2,35,1,1.2,3.5
1795,3,31,1,1.4,2
1796,3,56,0,1.4,2
1797,2,50,1,1.2,3.5
1798,3,58,1,1.4,2
1799,3,37,0,1.4,2
1800,0,24,1,0,0
1801,2,37,0,1.2,3.5
1802,0,25,1,0,0
1803,0,39,1,0,0
1804,3,49,1,1.4,2
1805,3,60,0,1.4,2
1806,2,51,0,1.2,3.5
1807,2,36,0,1.2,3.5
1808,2,28,0,1.2,3.5
1809,1,37,0,1,5
1810,3,46,0,1.4,2
1811,2,24,1,1.2,3.5
1812,1,22,0,1,5
1813,0,21,1,0,0
1814,3,55,0,1.4,2
1815,0,28,1,0,0
1816,3,34,0,1.4,2
1817,3,58,0,1.4,2
1818,0,31,0,0,0
1819,3,53,0,1.4,2
1820,2,47,0,1.2,3.5
1821,3,48,1,1.4,2
1822,2,59,1,1.2,3.5
1823,3,45,0,1.4,2
1824,3,28,0,1.4,2
1825,3,57,0,1.4,2
1826,3,45,1,1.4,2
1827,1,27,0,1,5
1828,3,35,1,1.4,2
1829,3,45,0,1.4,2
1830,3,24,0,1.4,2
1831,3,55,0,1.4,2
1832,0,25,1,0,0
1833,3,41,0,1.4,2
1834,0,28,1,0,0
1835,3,25,0,1.4,2
1836,3,36,0,1.4,2
1837,3,59,0,1.4,2
1838,0,42,1,0,0
1839,3,48,1,1.4,2
1840,3,58,1,1.4,2
1841,1,30,0,1,5
1842,1,25,0,1,5
1843,2,38,1,1.2,3.5
1844,3,43,1,1.4,2
1845,3,38,1,1.4,2
1846,1,37,0,1,5
1847,2,52,0,1.2,3.5
1848,3,58,0,1.4,2
1849,3,35,1,1.4,2
1850,2,35,0,1.2,3.5
1851,2,51,0,1.2,3.5
1852,3,24,1,1.4,2
1853,3,53,1,1.4,2
1854,2,52,0,1.2,3.5
1855,3,29,0,1.4,2
1856,2,41,1,1.2,3.5
1857,3,33,0,1.4,2
1858,2,42,0,1.2,3.5
1859,3,48,1,1.4,2
1860,0,22,1,0,0
1861,3,59,1,1.4,2
1862,3,59,1,1.4,2
1863,2,26,0,1.2,3.5
1864,3,35,1,1.4,2
1865,3,35,1,1.4,2
1866,2,51,0,1.2,3.5
1867,3,54,0,1.4,2
1868,0,31,1,0,0
1869,3,57,0,1.4,2
1870,0,22,1,0,0
1871,0,39,1,0,0
1872,2,44,1,1.2,3.5
1873,3,47,1,1.4,2
1874,3,46,0,1.4,2
1875,3,40,1,1.4,2
1876,3,43,0,1.4,2
1877,3,52,0,1.4,2
1878,3,54,0,1.4,2
1879,3,49,1,1.4,2
1880,0,29,1,0,0
1881,3,24,0,1.4,2
1882,3,46,1,1.4,2
1883,3,49,1,1.4,2
1884,0,41,1,0,0
1885,3,55,1,1.4,2
1886,3,58,1,1.4,2
1887,0,24,1,0,0
1888,3,35,1,1.4,2
1889,3,28,0,1.4,2
1890,1,25,0,1,5
1891,3,45,1,1.4,2
1892,3,50,0,1.4,2
1893,3,42,0,1.4,2
1894,3,50,1,1.4,2
1895,3,60,1,1.4,2
1896,3,32,0,1.4,2
1897,1,49,0,1,5
1898,3,44,1,1.4,2
1899,3,60,1,1.4,2
1900,3,33,1,1.4,2
1901,2,59,0,1.2,3.5
1902,3,22,0,1.4,2
1903,3,23,0,1.4,2
1904,0,25,1,0,0
1905,0,34,1,0,0
1906,3,48,1,1.4,2
1907,0,41,0,0,0
1908,3,57,1,1.4,2
1909,0,29,1,0,0
1910,1,25,0,1,5
1911,2,41,0,1.2,3.5
1912,3,43,0,1.4,2
1913,3,42,0,1.4,2
1914,3,46,0,1.4,2
1915,0,31,1,0,0
1916,0,41,1,0,0
1917,0,24,1,0,0
1918,3,30,1,1.4,2
1919,3,48,1,1.4,2
1920,3,36,0,1.4,2
1921,3,44,0,1.4,2
1922,3,37,1,1.4,2
1923,2,28,0,1.2,3.5
1924,3,32,0,1.4,2
1925,3,51,0,1.4,2
1926,3,39,1,1.4,2
1927,3,46,1,1.4,2
1928,2,30,1,1.2,3.5
1929,2,47,0,1.2,3.5
1930,3,39,1,1.4,2
1931,1,39,0,1,5
1932,3,37,0,1.4,2
1933,3,51,0,1.4,2
1934,0,24,1,0,0
1935,3,56,0,1.4,2
1936,3,52,1,1.4,2
